"","SampleID","notes","sampling date","sampling time","movement","Station_start","Station_end","sample type","medium","Station","ecosystem","depth.x","filtration","pore size","replicate","time","bottle","filter type","time point","Season","Latitude.x","Longitude.x","depth_chr","depth_num","depth.y","pressure","temperature","temperature2","conductivity","conductivity2","salinity","salinity2","beamAttenuation","fluorescence","oxygen","oxygen2","oxygen3","flag","File","Latitude.y","Longitude.y","depth_diff"
"71","20250418-C1-010m-2-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active",NA,"3",NA,9,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"72","20250418-C1-010m-2b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"73","20250418-C1-010m-3b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active",NA,"3",NA,9,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"74","20250418-C1-010m-4","in silica","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","4",NA,10,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"75","20250418-C1-010m-4b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","4",NA,10,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"76","20250418-C1-010m-5","in silica","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","5",NA,11,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"77","20250418-C1-010m-5b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","5",NA,11,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"78","20250418-C1-010m-6","in silica","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","6",NA,12,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"79","20250418-C1-010m-6b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","6",NA,12,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,10
"80","20250418-C1-017m-1","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,17
"81","20250418-C1-017m-1b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,17
"82","20250418-C1-017m-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,17
"83","20250418-C1-017m-2b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,17
"84","20250418-C1-017m-3","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,17
"85","20250418-C1-017m-3b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,17
"86","20250418-C1-150m-1","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,150
"87","20250418-C1-150m-1b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,150
"88","20250418-C1-150m-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,150
"89","20250418-C1-150m-2b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,150
"90","20250418-C1-150m-3","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,150
"91","20250418-C1-150m-3b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,150
"92","20250418-C1-air-st-1",NA,"04.18.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","1",NA,NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA
"93","20250418-C1-air-st-2",NA,"04.18.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","2",NA,NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA
"94","20250418-C1-air-st-3",NA,"04.18.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","3",NA,NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA
"95","20250418-C1-torp-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","0","passive","0.22","1","3",NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,0
"96","20250418-C1-torp-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","0","passive","0.22","2","3",NA,"disk",2,"Spring2025",36.8045,-121.858,"0",0,1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,0
"97","20250418-M2-010m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","1",NA,10,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"10",10,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,10
"98","20250418-M2-010m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","2",NA,11,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"10",10,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,10
"99","20250418-M2-010m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","10","active","0.22","3",NA,12,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"10",10,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,10
"100","20250418-M2-050m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","50","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"50",50,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,50
"101","20250418-M2-050m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","50","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"50",50,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,50
"102","20250418-M2-050m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","50","active","0.22","3",NA,9,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"50",50,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,50
"103","20250418-M2-150m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"150",150,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,150
"104","20250418-M2-150m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"150",150,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,150
"105","20250418-M2-150m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","150","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"150",150,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,150
"106","20250418-M2-300m-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"300",300,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,300
"107","20250418-M2-300m-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"300",300,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,300
"108","20250418-M2-300m-3",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","300","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.7015,-122.3743333,"300",300,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,300
"109","20250418-M2-torp-1",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","0","passive","20","A","3 mins",NA,"disk",2,"Spring2025",36.7015,-122.3743333,"0",0,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,0
"110","20250418-M2-torp-2",NA,"04.18.2025",NA,"stationary",NA,NA,"eDNA","water","M2","marine","0","passive","20","B","3 mins",NA,"disk",2,"Spring2025",36.7015,-122.3743333,"0",0,1.986,2,12.4494,12.4512,3.828078,3.828103,32.9308,32.9273,-0.4651,0.058172,6.1778,101.717,269.198,0,"SynchroOSW - Spring2025 - CTD - M2.cnv",36.7015,-122.374333333333,0
"111","20250418-Mars-torp-test","Testing torp with Iron","04.18.2025",NA,"transition",NA,NA,"eDNA","water","MARS","marine","0","passive","20","2",NA,NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",0,1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,0
"112","20250722-ESe-23a",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1",NA,23,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"113","20250722-ESe-23b",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2",NA,23,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"114","20250722-ESe19a","torp","07.22.2025",11:50:00,"transition",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","1","1",19,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"115","20250722-ESe19a-2","torp","07.22.2025",11:50:00,"transition",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","1","1",19,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"116","20250722-ESe19b","torp","07.22.2025",11:50:00,"transition",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","passive","20","2","1",19,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"117","20250722-ESe20a",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1",NA,19,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"118","20250722-ESe20b",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2",NA,20,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"119","20250722-ESe20c",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3",NA,20,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"120","20250722-ESe21a",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1",NA,20,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"121","20250722-ESe21b",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2",NA,21,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"122","20250722-ESe21c",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3",NA,21,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"123","20250722-ESe22a",NA,"07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","1",NA,21,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"124","20250722-ESe22b","20250722_Ese_22b","07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","2",NA,22,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"125","20250722-ESe22c","20250722_Ese_22c","07.22.2025",11:50:00,"stationary",NA,NA,"eDNA","water","ELKHORN SLOUGH","estuary","0","active","0.22","3",NA,22,"disk",3,"Summer2025",36.8117,-121.77959,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"126","20250723-M1-010M-1",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","10","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"10",10,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,10
"127","20250723-M1-010M-2",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","10","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"10",10,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,10
"128","20250723-M1-010M-3",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","10","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"10",10,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,10
"129","20250723-M1-016m-1","Deep Chl max","07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","16","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"16",16,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,16
"130","20250723-M1-016m-2","Deep Chl max","07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","16","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"16",16,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,16
"131","20250723-M1-016m-3","Deep Chl max","07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","16","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"16",16,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,16
"132","20250723-M1-150m-1",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","150","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"150",150,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,150
"133","20250723-M1-150m-2",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","150","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"150",150,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,150
"134","20250723-M1-150m-3",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","150","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"150",150,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,150
"135","20250723-M1-300m-1",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","300","active","0.22","1",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"300",300,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,300
"136","20250723-M1-300m-2",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","300","active","0.22","2",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"300",300,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,300
"137","20250723-M1-300m-3",NA,"07.23.2025",NA,"stationary",NA,NA,"eDNA","water","M1","marine","300","active","0.22","3",NA,NA,"Sterivex",3,"Summer2025",36.74166667,-122.0268333,"300",300,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,300
"138","20250723-M1-air-st-A","deployed for 20 mins","07.23.2025",NA,"stationary","M1","M1","eDNA","air","M1","marine","0","passive","0.22","1",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7638333333333,-122.005666666667,NA
"139","20250723-M1-air-st-B","deployed for 20 mins","07.23.2025",NA,"stationary","M1","M1","eDNA","air","M1","marine","0","passive","0.22","2",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7638333333333,-122.005666666667,NA
"140","20250723-M1-air-st-C","deployed for 20 mins","07.23.2025",NA,"stationary","M1","M1","eDNA","air","M1","marine","0","passive","0.22","3",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7638333333333,-122.005666666667,NA
"141","20250723-M1-torp-A",NA,"07.23.2025",NA,"transition",NA,NA,"eDNA","water","M1","marine","0","passive","20","1",NA,NA,"disk",3,"Summer2025",36.74166667,-122.0268333,"0",0,1.985,2,14.6648,14.6689,4.106165,4.100001,33.6045,33.5413,0.383,0.10192,5.9042,102.147,257.26,0,"SynchroOSW - Summer2025 - CTD - M1.cnv",36.7638333333333,-122.005666666667,0
